rapport;compen;n;type_pertuB1;type_pertuB;sp_pertu;I_old;I;I_Irecymax;lessi;lambda;D;a2;a3;a4;a5;b2;b3;b4;b5;alpha3;m;Eq_B1;Eq_B2;Eq_B3;recy_tot;recy_mort;recy_no_convertie;recy_B2;recy_B3;recy_mort_B2;recy_mort_B3;recy_noconvers_B2;recy_noconvers_B3;VC_11;VC_21;VC_31;VC_12;VC_22;VC_32;VC_13;VC_23;VC_33;R_11;R_21;R_31;R_12;R_22;R_32;R_13;R_23;R_33;VP;fluxEq_I;fluxEq_mortB1;fluxEq_huntB1;fluxEq_recyB2;fluxEq_recyB3;fluxEq_mortB2;fluxEq_mortB3;fluxEq_prelB2;fluxEq_prelB3;fluxEq_huntB2;J11;J12;J13;J21;J22;J23;J31;J32;J33;J_inverse11;J_inverse12;J_inverse13;J_inverse21;J_inverse22;J_inverse23;J_inverse31;J_inverse32;J_inverse33;supp
0.0;1.0;2.0;1.0;1.0;3.0;0.1;1.0975062344135582;1.1002500000000408;0.1;0.0;0.0;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;0.9999999999996294;0.49875311720698245;4.738154613464485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01079300159053939;-0.005922693266830605;0.0487037561175083;-0.005922693266830607;0.003762763967986106;-0.029539617290925715;0.04870375611750831;-0.029539617290925715;0.26078463068088614;1.0;-0.9293828037296606;0.9180161873297219;-0.9293828037296609;1.0;-0.942997149030501;0.9180161873297221;-0.942997149030501;1.0;-0.10000000000000003;1.0975062344135582;0.09999999999996295;0.9975062344135952;0.0;0.0;0.04987531172069825;0.47381546134644853;0.9975062344135952;0.4738154613464485;0.947630922692897;-1.097506234413965;-1.9999999999992588;0.0;0.9975062344139649;8.326672684688674e-17;-0.19999999999999998;0.0;0.9499999999996294;-1.3877787807814457e-17;-0.9111565553283344;8.347489366400398e-17;-1.9182243270070571;-4.16333634234588e-17;-4.580710810666055e-17;1.052631578947779;-4.544421722335832;-5.0;-9.56720362597036;
0.0;1.0;2.0;1.0;1.0;3.0;0.1;0.1;0.01964374185133334;0.1;1.0;0.1;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;1.0000000000009721;2.5453399040955516;4.103406507711719;5.0906798081961355;2.996544660671931;2.094135147524204;0.9024095131476703;4.188270295048465;0.9024095131476703;2.094135147524261;0.0;2.094135147524204;0.02834113071194708;0.05678554185142871;0.12534763953076272;0.056785541851428735;0.12152669017008406;0.2529137523337869;0.12534763953076272;0.2529137523337868;0.5583846547756202;1.0;0.9675944145484776;0.9964163291673765;0.9675944145484782;1.0;0.9708896529258824;0.9964163291673765;0.9708896529258821;1.0;-0.013093130052498559;0.1;0.10000000000009722;5.090679808196052;0.9024095131476703;4.188270295048465;0.9024095131476703;2.094135147524261;5.090679808196052;2.094135147524204;4.188270295048408;-5.190679808191103;-0.568199014386634;1.4310219523135022;5.090679808191103;-0.2545339904095657;-1.0206813015423162;0.0;0.8227330047961998;-0.41034065077118587;-10.000000000000135;-10.000000000000139;-10.000000000000137;-22.123771439318126;-22.55836509425042;-21.04276321718692;-44.358161735831345;-45.229522013970566;-44.62773984608852;
0.0;1.0;2.0;1.0;1.0;3.0;0.1;0.6090679808196134;0.11964374185133332;0.1;0.9;0.1;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;1.000000000000878;2.545339904095393;4.103406507711263;4.58161182737573;2.6968901946042734;1.8847216327714569;0.8121685618328166;3.7694432655429138;0.8121685618328166;1.8847216327714569;0.0;1.8847216327714569;0.0037603648354916294;0.002980512063004095;0.016801608742732857;0.0029805120630040983;0.004754839244547685;0.013679651375444954;0.01680160874273285;0.013679651375444945;0.07872028235415791;1.0;0.7048682897968856;0.9765456597701422;0.7048682897968864;1.0;0.7070722428632741;0.9765456597701417;0.7070722428632736;1.0;-0.13729345921507294;0.6090679808196134;0.1000000000000878;5.090679808195255;0.8121685618328166;3.7694432655429138;0.9024095131475739;2.094135147523841;5.090679808195255;2.094135147523841;4.188270295047682;-5.190679808190786;-0.7113791129480876;1.287919757082041;5.090679808190786;-0.2545339904095393;-1.0206813015422527;0.0;0.8227330047961082;-0.41034065077112625;-0.9509830891098132;-0.7732265369037494;-1.0614888878861257;-2.1039332506121387;-2.145262372259643;-1.2674055319654338;-4.218386167477338;-4.301251056380584;-4.978147687221217;
0.0;1.0;2.0;1.0;1.0;3.0;0.1;1.118135961639227;0.2196437418513333;0.1;0.8;0.1;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;1.000000000000922;2.54533990409549;4.103406507711458;4.07254384655654;2.397235728537323;1.6753081180192164;0.7219276105181063;3.350616236038433;0.7219276105181063;1.6753081180192166;0.0;1.6753081180192164;0.0023483450468290076;0.00031598842853779456;0.010883426717734446;0.00031598842853779787;0.0008155546158721627;0.0013726219338862323;0.010883426717734446;0.0013726219338862163;0.0540446883238351;1.0;0.22833038006386255;0.9660691072217412;0.22833038006386494;1.0;0.20675113439270443;0.9660691072217412;0.206751134392702;1.0;-0.25927161472518023;1.118135961639227;0.1000000000000922;5.090679808195673;0.7219276105181063;3.350616236038433;0.9024095131476328;2.0941351475240206;5.090679808195673;2.09413514752402;4.18827029504804;-5.190679808190979;-0.8545592115096475;1.1448175618507501;5.09067980819098;-0.25453399040954894;-1.0206813015422915;0.0;0.8227330047961474;-0.4103406507711459;-0.4992294844182253;-0.31259880102118864;-0.6152520584893647;-1.1044839009037013;-1.126180097532029;-0.2801613698275306;-2.2144902213119213;-2.257991095551718;-2.9987231421346046;
0.0;1.0;2.0;1.0;1.0;3.0;0.1;1.627203942458841;0.3196437418513334;0.1;0.7;0.1;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;1.0000000000009377;2.5453399040955245;4.103406507711528;3.5634758657370753;2.0975812624702166;1.4658946032668585;0.6316866592033576;2.9317892065337174;0.6316866592033576;1.465894603266859;0.0;1.4658946032668585;0.0017603293697946722;-0.00062048260024918;0.008503639374947709;-0.0006204826002491801;0.000449237250622619;-0.00320670555002649;0.008503639374947709;-0.0032067055500264886;0.04486313671859096;1.0;-0.6977418294544934;0.9568922764710973;-0.6977418294544935;1.0;-0.7142929859721238;0.9568922764710973;-0.7142929859721234;1.0;-0.3763645939012398;1.627203942458841;0.10000000000009378;5.090679808195822;0.6316866592033576;2.9317892065337174;0.9024095131476538;2.094135147524084;5.090679808195822;2.0941351475240837;4.188270295048167;-5.190679808191049;-0.9977393100711893;1.0017153666194205;5.090679808191049;-0.25453399040955216;-1.0206813015423053;0.0;0.8227330047961613;-0.4103406507711529;-0.33845182732060064;-0.14866286913207552;-0.4564378040019791;-0.7487830870860245;-0.7634919887514013;0.07119565693089949;-1.501310089607479;-1.5308014374465595;-2.2942523034839106;
0.0;1.0;2.0;1.0;1.0;3.0;0.1;2.1362719232784544;0.41964374185133335;0.1;0.6;0.1;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;1.0000000000009457;2.5453399040955422;4.103406507711563;3.0544078849175387;1.797926796403069;1.25648108851447;0.5414457078885988;2.51296217702894;0.5414457078885988;1.2564810885144702;0.0;1.25648108851447;0.0014170332819270187;-0.0010933740397485105;0.007113697512134231;-0.00109337403974851;0.0009035019084296461;-0.005678549302593477;0.00711369751213423;-0.0056785493025934795;0.03990708999469461;1.0;-0.9663049308655943;0.9459764802238126;-0.966304930865594;1.0;-0.9456879025294386;0.9459764802238125;-0.945687902529439;1.0;-0.48554037785754756;2.1362719232784544;0.10000000000009457;5.090679808195898;0.5414457078885988;2.51296217702894;0.9024095131476647;2.094135147524117;5.090679808195898;2.0941351475241166;4.188270295048233;-5.190679808191084;-1.1409194086327252;0.8586131713880814;5.0906798081910845;-0.25453399040955393;-1.0206813015423124;0.0;0.8227330047961684;-0.41034065077115645;-0.2560050045301096;-0.06459648223822516;-0.3749978145613139;-0.5663796207545528;-0.5775054358145223;0.2513716281714588;-1.135591139612878;-1.1578983988081166;-1.9329994811465683;
0.0;1.0;2.0;1.0;1.0;3.0;0.1;2.645339904098068;0.5196437418513333;0.1;0.5;0.1;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;1.0000000000009506;2.5453399040955538;4.103406507711585;2.545339904097973;1.4982723303359045;1.0470675737620687;0.4512047565738358;2.0941351475241374;0.4512047565738358;1.0470675737620687;0.0;1.0470675737620687;0.0011888839528744234;-0.001376110508512882;0.0061551160630647335;-0.001376110508512882;0.0016083061006052157;-0.007264467897970788;0.0061551160630647335;-0.007264467897970786;0.0367273232109634;1.0;-0.9951744651661377;0.9314764418106287;-0.9951744651661377;1.0;-0.9452024002867455;0.9314764418106287;-0.9452024002867453;1.0;-0.5840132018441027;2.645339904098068;0.10000000000009507;5.090679808195946;0.4512047565738358;2.0941351475241374;0.9024095131476716;2.0941351475241374;5.090679808195946;2.0941351475241374;4.188270295048275;-5.190679808191107;-1.2840995071942594;0.7155109761567378;5.0906798081911075;-0.2545339904095555;-1.020681301542317;0.0;0.822733004796173;-0.41034065077115855;-0.20585801727699793;-0.01346442051289114;-0.32546321790678256;-0.45543557231873255;-0.46438203113128484;0.36096083764381526;-0.9131483224990589;-0.931085972418226;-1.7132731161544803;
0.0;1.0;2.0;1.0;1.0;3.0;0.1;3.1544078849176818;0.6196437418513334;0.1;0.3999999999999999;0.1;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;1.0000000000009537;2.545339904095561;4.1034065077115995;2.0362719232783904;1.1986178642687304;0.8376540590096601;0.36096380525907035;1.6753081180193201;0.36096380525907035;0.8376540590096601;0.0;0.8376540590096601;0.0010286484130232678;-0.001562791377444016;0.005431161068327633;-0.0015627913774440168;0.0023828569620360867;-0.008388699379280901;0.005431161068327634;-0.008388699379280901;0.034473239090936775;1.0;-0.9982022386434494;0.9120489687782567;-0.9982022386434499;1.0;-0.9255600454516606;0.9120489687782568;-0.9255600454516606;1.0;-0.6699768090276486;3.1544078849176818;0.10000000000009537;5.0906798081959765;0.36096380525907035;1.6753081180193201;0.9024095131476761;2.0941351475241508;5.0906798081959765;2.0941351475241508;4.1882702950483015;-5.190679808191121;-1.4272796057557924;0.5724087809253918;5.090679808191122;-0.25453399040955627;-1.02068130154232;0.0;0.8227330047961757;-0.41034065077116;-0.1721389507825685;0.020917014619222914;-0.2921559256872437;-0.3808362802917427;-0.3883173298694231;0.4346491296765745;-0.7635767419849443;-0.7785762463881933;-1.5655280906287903;
0.0;1.0;2.0;1.0;1.0;3.0;0.1;3.6634758657372952;0.7196437418513334;0.1;0.29999999999999993;0.1;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;1.0000000000009561;2.5453399040955658;4.10340650771161;1.5272039424587995;0.8989633982015517;0.628240544257248;0.2707228539443036;1.2564810885144961;0.2707228539443036;0.6282405442572481;0.0;0.628240544257248;0.0009140483151448904;-0.0016944250187449258;0.004853188813396237;-0.001694425018744926;0.003158239478465993;-0.009238588492110853;0.004853188813396236;-0.009238588492110851;0.03276921141971287;1.0;-0.9972757300998426;0.8867671908966195;-0.9972757300998427;1.0;-0.9081343412436038;0.8867671908966193;-0.9081343412436036;1.0;-0.7430151079241651;3.6634758657372952;0.10000000000009562;5.090679808195999;0.2707228539443036;1.2564810885144961;0.9024095131476789;2.0941351475241605;5.090679808195999;2.09413514752416;4.18827029504832;-5.190679808191131;-1.5704597043173252;0.42930658569404484;5.0906798081911315;-0.25453399040955693;-1.020681301542322;0.0;0.822733004796178;-0.4103406507711611;-0.14791140515781037;0.04562047989592525;-0.26822424471916767;-0.3272358120979649;-0.333663947915335;0.4875950336662088;-0.6561078032564195;-0.6689962155702466;-1.4593715531295668;
0.0;1.0;2.0;1.0;1.0;3.0;0.1;4.172543846556908;0.8196437418513333;0.1;0.19999999999999996;0.1;2.0;0.401;0.5;0.5;1.0;0.5;0.8;0.4;1.0;0.1;1.000000000000958;2.5453399040955698;4.103406507711617;1.018135961639203;0.5993089321343695;0.4188270295048333;0.18048190262953626;0.8376540590096666;0.18048190262953626;0.4188270295048333;0.0;0.4188270295048333;0.0008327130934541675;-0.001791704918254678;0.004374531694813695;-0.0017917049182546779;0.003906255200097209;-0.009910312609773259;0.004374531694813695;-0.009910312609773257;0.03142240456379984;1.0;-0.9934327719832194;0.855193050023846;-0.9934327719832193;1.0;-0.8945144070100621;0.855193050023846;-0.894514407010062;1.0;-0.8039523697053322;4.172543846556908;0.10000000000009579;5.090679808196016;0.18048190262953626;0.8376540590096666;0.9024095131476815;2.0941351475241667;5.090679808196016;2.0941351475241667;4.1882702950483335;-5.190679808191139;-1.7136398028788573;0.28620439046269697;5.0906798081911395;-0.2545339904095567;-1.0206813015423235;0.0;0.8227330047961793;-0.4103406507711618;-0.12966221101091502;0.06422815650163712;-0.2501979081264225;-0.286861712072201;-0.2924967494911843;0.5274760887328166;-0.575157732704763;-0.5864559827298246;-1.3794100377210141;
